"StartDate","EndDate","Status","IPAddress","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q39","C1_Car_Usage","C2_Car_type","C3_Travel_Distance","C4_Public_Transport","Q74","C5_Air_Travel","C4_Public_Transport2","E1_Electricity_Usage","E2_Electricity_bill_1","E3_natural_gas_bill_1","H2_Heating_type","H3_Housing","H4_Housing","H4_Housing_4_TEXT","F1_Cooking_Equipment","F1_Cooking_Equipment_4_TEXT","F3_Q28_1","F3_Q28_2","F3_Q28_3","F3_Q28_4","W1_Q30_3","CL1_Q31","CL2_Q35","Q43","Q42","Q42_4_TEXT","Q44_1","Q44_2","Q44_3","Q44_4","Q73_1","Q73_2","Q73_3","Q73_4","Q73_5","Age","Gender","Q40","Q41","Q75","Family_size_6","Family_size_14","Family_size_15","US_Zip_Code"
2024-05-17 04:05:00,2024-05-17 04:11:10,0,"104.28.39.38",100,369,1,2024-05-17 04:11:11,"R_2KSDviZ2UivSQzT","","","","","42.3464","-71.0975","anonymous","EN",4,3,3,2,4,2,2,4,1,67,136,1,2,2,"",1,"",6,3,7,6,116,2,"2",2,3,"",7,7,6,6,6,4,4,6,4,3,2,6,6,2,"2","0","0","02110"
2024-05-17 04:08:20,2024-05-17 04:11:20,0,"71.104.33.241",100,180,1,2024-05-17 04:11:20,"R_1EROwUocKu7VeSw","","","","","40.4992","-74.4996","anonymous","EN",4,1,NA,NA,5,4,1,5,2,150,100,4,2,2,"",2,"",5,0,0,7,100,5,"7",6,2,"",7,7,7,7,7,7,4,6,4,2,1,3,3,2,"3","1","0","08840"
2024-05-17 04:01:56,2024-05-17 04:13:00,0,"73.249.195.13",100,663,1,2024-05-17 04:13:00,"R_8VJQeBYhU3moySB","","","","","41.6551","-70.2945","anonymous","EN",4,3,3,1,5,4,1,5,1,254,12,4,2,2,"",2,"",12,0,1,1,16,5,"2",5,3,"",6,2,4,6,6,6,6,6,6,7,1,3,2,2,"1","0","1","02664"
2024-05-17 04:09:25,2024-05-17 04:14:14,0,"71.225.79.105",100,288,1,2024-05-17 04:14:15,"R_2vdFEAzCRu5tiy5","","","","","39.7384","-75.6656","anonymous","EN",4,4,3,3,2,2,3,4,1,97,36,3,4,2,"",1,"",8,0,0,6,24,4,"2",7,1,"",7,1,1,1,2,2,2,1,2,6,1,6,6,2,"2","0","0","19805"
2024-05-17 04:06:42,2024-05-17 04:14:16,0,"68.237.62.94",100,453,1,2024-05-17 04:14:16,"R_8D1z9vr0RmjsepG","","","","","40.7279","-73.5118","anonymous","EN",4,5,3,1,5,4,2,5,1,36,0,4,2,1,"",1,"",14,0,0,7,0,3,"1",3,3,"",7,7,7,6,6,6,1,6,4,4,2,5,2,2,"1","0","0","11756"
2024-05-17 04:08:13,2024-05-17 04:16:00,0,"67.80.94.223",100,466,1,2024-05-17 04:16:01,"R_3rVCLB8bQN9ZUyb","","","","","40.9363","-74.6608","anonymous","EN",4,5,3,1,5,4,2,5,2,155,158,3,3,2,"",1,"",2,4,14,7,50,4,"4",2,2,"",7,7,7,4,7,7,6,7,6,4,2,5,5,2,"2","3","0","07876"
2024-05-17 04:05:34,2024-05-17 04:16:08,0,"68.199.32.77",100,633,1,2024-05-17 04:16:08,"R_1BnG5lYxgHmrhr3","","","","","40.3913","-74.3247","anonymous","EN",4,5,3,2,5,4,2,4,1,143,41,1,3,3,"",1,"",1,1,2,4,78,4,"Two",3,3,"",4,6,4,4,6,6,4,2,6,7,1,5,3,2,"2","0","0","08857"
2024-05-17 04:10:58,2024-05-17 04:16:18,0,"76.37.39.7",100,320,1,2024-05-17 04:16:19,"R_577e1IKWwa8nIGt","","","","","42.1126","-75.9305","anonymous","EN",4,1,NA,NA,3,1,1,5,1,61,0,3,2,1,"",1,"",10,0,3,4,50,4,"3",3,2,"",7,7,7,7,7,6,2,1,1,5,2,6,3,1,"2","0","0","13905"
2024-05-17 04:12:35,2024-05-17 04:17:32,0,"71.168.152.79",100,296,1,2024-05-17 04:17:32,"R_2ozCJOuSMzBun4d","","","","","40.1994","-74.712","anonymous","EN",4,5,3,3,5,4,2,5,2,178,5,3,2,2,"",1,"",0,5,13,3,101,3,"5",1,2,"",6,6,7,6,6,6,4,6,4,5,2,6,3,2,"2","3","0","08620"
2024-05-17 04:12:40,2024-05-17 04:20:16,0,"73.238.88.162",100,455,1,2024-05-17 04:20:17,"R_2YnsnhdiZg6N7oq","","","","","41.3571","-72.9334","anonymous","EN",4,4,3,4,5,4,2,5,1,100,124,3,2,2,"",1,"",5,0,0,14,30,5,"3",4,3,"",6,4,6,4,4,6,4,4,6,7,2,2,2,2,"0","0","1","06514"
2024-05-17 04:09:27,2024-05-17 04:21:16,0,"66.108.28.88",100,709,1,2024-05-17 04:21:17,"R_21UJeY7fC14MMJX","","","","","40.8527","-73.9383","anonymous","EN",4,1,NA,NA,1,1,2,5,1,50,35,4,1,1,"",1,"",0,14,0,0,0,5,"1",3,3,"",7,7,7,7,7,7,7,7,7,5,2,6,4,1,"1","0","0","10033"
2024-05-17 04:10:58,2024-05-17 04:22:02,0,"74.77.244.229",100,663,1,2024-05-17 04:22:02,"R_5Q0krEICUCPEVfC","","","","","42.4325","-79.3329","anonymous","EN",4,2,3,2,5,4,1,5,1,75,0,4,2,1,"",2,"",7,0,7,14,0,1,"2",6,2,"",6,6,6,6,6,7,4,6,4,4,2,4,1,3,"1","1","0","14701"
2024-05-17 04:20:04,2024-05-17 04:27:04,0,"24.190.5.116",100,420,1,2024-05-17 04:27:05,"R_5IrIiixewsTKQOl","","","","","40.8571","-74.2275","anonymous","EN",4,4,3,2,4,2,4,5,3,150,48,1,3,2,"",1,"",4,1,2,7,65,3,"5",2,2,"",7,6,7,6,6,7,6,6,6,4,2,5,2,2,"2","0","2","07009"
2024-05-17 04:20:46,2024-05-17 04:27:46,0,"71.190.194.155",100,420,1,2024-05-17 04:27:47,"R_1b78g7a9T0Nvf7X","","","","","40.7787","-73.9132","anonymous","EN",4,1,NA,NA,2,1,3,4,2,200,60,3,1,1,"",1,"",10,1,4,4,0,4,"2",4,1,"",6,1,2,1,2,2,1,1,2,4,1,6,6,1,"2","0","0","11106"
2024-05-17 04:24:32,2024-05-17 04:27:50,0,"68.160.133.209",100,198,1,2024-05-17 04:27:51,"R_5CPhSYaBKx0Eu5r","","","","","42.2904","-71.0712","anonymous","EN",4,2,2,2,3,1,2,4,1,122,135,3,3,2,"",1,"",14,0,0,0,42,4,"1",6,3,"",7,7,7,7,7,7,7,7,7,4,1,6,6,1,"2","0","0","02125"
2024-05-17 04:16:05,2024-05-17 04:28:54,0,"154.16.192.104",100,768,1,2024-05-17 04:28:54,"R_7fYUoWga7jbrdg4","","","","","40.7123","-74.0068","anonymous","EN",4,2,3,4,2,4,2,2,2,186,153,3,1,1,"",1,"",3,0,0,6,77,4,"2",2,1,"",6,4,4,6,6,4,4,4,6,2,1,5,3,1,"2","1","0","90060"
2024-05-17 04:18:15,2024-05-17 04:29:06,0,"24.45.126.209",100,651,1,2024-05-17 04:29:07,"R_7EDPneZetLQkPbs","","","","","40.8108","-73.3667","anonymous","EN",4,4,3,2,2,4,2,4,2,213,0,3,3,2,"",2,"",8,2,2,10,40,1,"4",2,2,"",6,6,6,4,6,7,6,6,6,4,2,3,5,2,"2","0","2","11746"
2024-05-17 04:25:00,2024-05-17 04:31:33,0,"67.253.201.215",100,393,1,2024-05-17 04:31:34,"R_3sE9wOsARChIjx7","","","","","43.2138","-77.4575","anonymous","EN",4,3,3,1,4,4,2,4,3,50,100,1,2,2,"",1,"",3,0,7,14,10,4,"1",4,1,"",7,7,7,6,7,7,7,7,7,6,2,5,6,2,"0","0","1","14580"
2024-05-17 04:25:16,2024-05-17 04:32:08,0,"172.56.193.210",100,412,1,2024-05-17 04:32:09,"R_1SGNmEHyXG67ldl","","","","","42.3253","-71.0951","anonymous","EN",4,4,3,4,5,4,1,5,1,146,0,4,4,2,"",2,"",7,0,0,7,38,5,"3",7,1,"",7,1,1,6,2,6,1,1,2,3,1,2,2,2,"5","0","0","01906"
2024-05-17 04:22:20,2024-05-17 04:32:14,0,"70.107.200.54",100,593,1,2024-05-17 04:32:14,"R_1FJKS8qwBNjm0wW","","","","","40.7263","-73.9818","anonymous","EN",4,1,NA,NA,1,4,2,1,1,298,0,4,2,1,"",2,"",14,2,2,14,13,2,"2",1,3,"",7,7,7,7,7,7,7,7,7,3,2,5,4,1,"2","0","0","10009"
2024-05-17 04:25:14,2024-05-17 04:32:35,0,"73.173.110.131",100,441,1,2024-05-17 04:32:36,"R_2QPIhZoJIgUAs0F","","","","","39.6128","-77.3991","anonymous","EN",4,5,3,2,5,4,2,5,1,80,0,4,4,2,"",2,"",14,0,0,14,0,5,"2",7,1,"",4,4,2,2,2,4,2,2,2,4,1,6,4,3,"2","2","0","21788"
2024-05-17 04:29:59,2024-05-17 04:34:53,0,"108.40.78.66",100,294,1,2024-05-17 04:34:54,"R_30YHRdjw9CHTKV8","","","","","39.1541","-76.717","anonymous","EN",4,5,3,2,4,4,2,4,1,176,52,1,4,2,"",1,"",6,9,12,12,20,3,"2",2,2,"",4,2,7,7,6,6,6,6,6,5,1,6,5,2,"2","2","0","21234"
2024-05-17 04:27:19,2024-05-17 04:35:29,0,"68.14.105.92",100,489,1,2024-05-17 04:35:30,"R_2HhElxTCRozCgCN","","","","","41.6868","-72.7248","anonymous","EN",4,4,3,1,5,4,1,5,3,300,100,1,3,3,"",1,"",9,0,0,5,0,5,"1",2,2,"",7,7,7,6,7,7,6,7,4,4,1,6,5,2,"2","0","0","06111"
2024-05-17 04:29:38,2024-05-17 04:35:48,0,"68.175.107.96",100,369,1,2024-05-17 04:35:48,"R_6bXBkZvLLO8knu1","","","","","40.7123","-73.7985","anonymous","EN",4,1,NA,NA,2,2,1,2,3,149,116,4,2,2,"",1,"",12,2,3,5,66,4,"1",1,3,"",7,7,7,6,7,7,7,6,6,2,1,5,4,1,"5","0","2","11435"
2024-05-17 04:28:23,2024-05-17 04:36:31,0,"67.255.121.113",100,487,1,2024-05-17 04:36:32,"R_1ce09qw8VsUwAq2","","","","","42.0733","-76.7988","anonymous","EN",4,4,3,2,4,2,3,4,2,200,148,1,3,2,"",2,"",12,0,0,7,0,3,"2",4,1,"",6,6,6,6,6,6,6,6,6,4,1,5,2,2,"2","0","0","14814"
2024-05-17 04:30:56,2024-05-17 04:38:43,0,"217.147.188.82",100,467,1,2024-05-17 04:38:44,"R_1AGevfVOWTWXObj","","","","","43.613","-111.1236","anonymous","EN",4,4,3,1,3,3,3,4,4,160,109,2,3,2,"",3,"",5,0,0,6,84,2,"2",5,1,"",7,6,6,7,6,6,4,4,4,3,1,5,4,1,"2","1","0","11203"
2024-05-17 04:24:22,2024-05-17 04:39:50,0,"72.83.50.209",100,928,1,2024-05-17 04:39:51,"R_5dGNPznqSUujGmx","","","","","39.1753","-77.1946","anonymous","EN",4,3,3,1,4,2,2,5,4,120,110,1,3,2,"",1,"",0,10,4,0,100,2,"5",1,2,"",7,6,7,7,7,7,6,6,6,7,1,5,6,2,"2","0","1","20878"
2024-05-17 04:30:21,2024-05-17 04:41:06,0,"74.74.203.104",100,645,1,2024-05-17 04:41:07,"R_82kQ6zsZ3LfmyTF","","","","","42.6234","-73.1154","anonymous","EN",4,3,3,1,4,4,1,5,1,80,120,3,3,2,"",2,"",3,4,7,7,25,1,"7",3,2,"",6,6,7,6,6,7,7,7,6,6,2,6,2,3,"2","0","0","01247"
2024-05-17 04:21:01,2024-05-17 04:41:54,0,"194.124.76.56",100,1253,1,2024-05-17 04:41:55,"R_1KwqiW6nS8CA6Em","","","","","40.7157","-74","anonymous","EN",4,4,3,1,2,1,3,3,2,211,180,3,1,1,"",2,"",4,3,2,4,105,3,"2",4,2,"",6,6,6,4,4,6,4,4,4,3,1,5,4,1,"0","0","0","10004"
2024-05-17 04:37:54,2024-05-17 04:42:07,0,"50.221.19.226",100,253,1,2024-05-17 04:42:08,"R_21XHHfJ3nkzZDCt","","","","","39.8417","-75.0281","anonymous","EN",4,5,3,3,5,4,2,5,1,110,68,1,2,2,"",1,"",8,1,6,4,45,3,"4",3,3,"",4,4,4,4,4,4,4,4,4,5,2,5,6,2,"3","1","0","08816"
2024-05-17 04:29:52,2024-05-17 04:44:33,0,"204.195.177.245",100,880,1,2024-05-17 04:44:33,"R_82AckvV6eMjOswN","","","","","38.9456","-76.1997","anonymous","EN",4,4,3,3,5,4,3,4,4,149,2,2,4,2,"",2,"",8,0,5,8,78,3,"8",2,3,"",6,6,6,7,7,7,7,4,7,6,2,5,6,2,"3","0","0","21638"
2024-05-17 04:10:50,2024-05-17 04:44:45,0,"84.239.47.66",100,2034,1,2024-05-17 04:44:46,"R_7wb0V7h5BBSxtRi","","","","","40.7609","-73.9115","anonymous","EN",4,3,3,1,2,4,1,4,3,120,80,4,1,1,"",1,"",7,9,11,5,55,4,"1",2,2,"",7,6,6,6,6,6,4,2,4,2,1,5,3,1,"1","0","0","06602"
2024-05-17 04:39:55,2024-05-17 04:45:28,0,"96.232.202.55",100,332,1,2024-05-17 04:45:29,"R_7ikl2sbQ1pFGgVj","","","","","40.726","-73.848","anonymous","EN",4,1,NA,NA,2,2,1,4,2,91,78,4,2,1,"",1,"",3,1,2,4,0,3,"2",5,1,"",2,1,2,2,4,2,2,1,2,3,1,5,1,1,"1","0","0","11374"
2024-05-17 04:31:11,2024-05-17 04:46:08,0,"73.98.196.163",100,897,1,2024-05-17 04:46:09,"R_1ZGZRMW7FHdGX2V","","","","","40.6571","-111.8343","anonymous","EN",4,2,3,2,5,4,2,5,1,51,26,3,1,1,"",1,"",5,0,0,7,50,1,"2",5,1,"",2,4,4,4,6,7,4,4,4,2,1,3,1,1,"1","0","0","84115"
2024-05-17 04:40:39,2024-05-17 04:46:19,0,"74.101.158.32",100,340,1,2024-05-17 04:46:19,"R_3qeZ6TJHE8ppWcE","","","","","40.7809","-73.9502","anonymous","EN",4,1,NA,NA,1,1,1,4,1,50,41,3,1,1,"",1,"",14,0,0,5,0,1,"2",2,2,"",7,7,7,7,6,7,4,4,4,2,2,5,3,1,"4","0","0","10029"
2024-05-17 04:41:08,2024-05-17 04:47:41,0,"73.249.198.115",100,392,1,2024-05-17 04:47:41,"R_1VoT74vjsF24GmB","","","","","41.8363","-70.9607","anonymous","EN",4,1,NA,NA,2,1,1,4,3,35,0,3,1,1,"",2,"",6,0,0,5,0,2,"3",5,1,"",1,1,1,1,1,1,1,1,1,7,2,5,1,2,"1","0","1","02347"
2024-05-17 04:45:05,2024-05-17 04:50:04,0,"76.151.5.172",100,299,1,2024-05-17 04:50:05,"R_78Hx4Zwhw7wNMYW","","","","","39.3408","-76.4078","anonymous","EN",4,5,1,2,3,3,3,3,3,120,0,1,2,1,"",2,"",10,0,2,7,25,2,"1",2,3,"",7,6,6,4,6,7,7,7,4,4,1,6,5,2,"1","2","0","21220"
2024-05-17 04:47:33,2024-05-17 04:51:33,0,"24.59.214.69",100,240,1,2024-05-17 04:51:34,"R_1dMZIP4bn9kMq1R","","","","","43.09","-75.7633","anonymous","EN",4,3,3,2,5,1,2,5,4,80,48,1,3,1,"",1,"",14,0,0,10,0,4,"3",2,3,"",6,6,6,6,4,4,2,2,2,4,1,6,5,3,"1","0","0","13477"
2024-05-17 04:42:46,2024-05-17 04:51:41,0,"174.224.160.222",100,534,1,2024-05-17 04:51:42,"R_10oTfMiCuKy3I4X","","","","","42.2463","-70.9972","anonymous","EN",4,5,3,1,5,1,2,5,1,0,0,3,1,1,"",2,"",6,1,6,3,7,2,"1",7,1,"",4,4,4,2,4,4,2,2,2,3,2,5,2,2,"1","0","0","01801"
2024-05-17 04:46:06,2024-05-17 04:51:56,0,"104.28.39.72",100,350,1,2024-05-17 04:51:56,"R_1EFPXoVoY20FzdC","","","","","42.6508","-71.1607","anonymous","EN",4,4,3,2,4,2,2,4,1,125,60,1,2,1,"",2,"",5,0,3,10,30,2,"3",1,2,"",7,7,7,7,7,7,7,7,7,5,1,5,4,2,"1","0","0","01824"
2024-05-17 04:37:23,2024-05-17 04:52:19,0,"73.30.50.179",100,895,1,2024-05-17 04:52:20,"R_10eGIAzSOyOrPMP","","","","","39.6327","-75.6998","anonymous","EN",4,4,3,2,5,4,2,5,1,82,111,1,3,2,"",1,"",10,2,2,7,41,3,"4",2,2,"",6,6,6,6,6,6,6,4,6,3,1,5,5,2,"3","1","0","19701"
2024-05-17 04:49:15,2024-05-17 04:54:21,0,"146.75.223.67",100,305,1,2024-05-17 04:54:22,"R_7Ch9ey5BXbLm9hv","","","","","43.1115","-76.1834","anonymous","EN",4,1,NA,NA,4,2,1,4,1,96,39,1,2,2,"",2,"",10,0,0,10,43,2,"4",3,3,"",7,6,7,7,7,7,7,4,4,6,1,5,1,1,"0","0","0","13021"
2024-05-17 04:47:28,2024-05-17 04:54:45,0,"174.231.62.4",100,437,1,2024-05-17 04:54:46,"R_52XDmHiBZPIJ153","","","","","41.6919","-73.8642","anonymous","EN",4,2,3,2,5,4,1,5,3,160,0,2,3,2,"",2,"",5,0,0,6,79,4,"1",1,2,"",7,7,7,6,7,7,4,6,1,3,1,3,3,3,"3","0","0","13037"
2024-05-17 04:45:56,2024-05-17 04:55:34,0,"172.59.9.22",100,578,1,2024-05-17 04:55:35,"R_5PtqocId1tnFaxj","","","","","41.7431","-72.6827","anonymous","EN",4,3,3,2,5,4,1,5,1,245,201,3,3,1,"",1,"",8,0,0,11,0,1,"1",2,2,"",6,6,6,4,2,6,4,2,4,4,2,2,1,2,"1","0","0","06840"
2024-05-17 04:51:20,2024-05-17 04:56:43,0,"76.37.97.136",100,323,1,2024-05-17 04:56:44,"R_1JQ4ARVdc4ZwBWh","","","","","42.0943","-76.8078","anonymous","EN",4,3,3,3,5,4,1,5,1,100,0,1,2,2,"",3,"",7,0,7,4,0,4,"2",3,3,"",4,2,4,4,4,4,4,2,4,6,1,5,2,3,"1","0","0","14894"
2024-05-17 04:52:28,2024-05-17 05:00:50,0,"69.114.173.134",100,502,1,2024-05-17 05:00:51,"R_2Vqhv3LBA1oHN30","","","","","40.9129","-74.1627","anonymous","EN",4,5,3,2,3,3,2,5,3,144,277,1,2,2,"",1,"",7,0,2,2,29,4,"3",1,2,"",7,7,7,7,6,6,4,6,4,3,1,6,4,2,"2","0","0","10977"
2024-05-17 04:52:15,2024-05-17 05:02:42,0,"69.2.188.234",100,627,1,2024-05-17 05:02:43,"R_2mkgUEDyc3PcQlj","","","","","38.7742","-76.0759","anonymous","EN",4,5,3,1,4,2,2,5,1,150,0,4,2,2,"",2,"",9,2,5,11,0,4,"5",6,2,"",7,7,7,7,7,7,6,7,6,4,2,5,3,3,"1","1","0","21601"
2024-05-17 04:56:11,2024-05-17 05:02:57,0,"75.143.54.236",100,405,1,2024-05-17 05:02:57,"R_5ZTBvcTSLXhQt8k","","","","","42.2276","-71.7875","anonymous","EN",4,4,3,1,5,4,2,4,3,106,54,4,2,3,"",2,"",4,0,1,4,0,4,"6",4,2,"",6,6,6,6,7,6,4,1,4,3,1,4,3,2,"2","4","0","01607"
2024-05-17 04:56:10,2024-05-17 05:03:32,0,"173.2.28.95",100,441,1,2024-05-17 05:03:32,"R_5gORmSGZXmomJhd","","","","","40.4605","-74.3039","anonymous","EN",4,4,3,1,3,3,2,4,1,25,0,1,1,1,"",2,"",7,1,3,6,0,3,"1",6,2,"",7,6,7,7,7,7,4,6,2,5,2,5,2,2,"1","0","0","08859"
2024-05-17 04:55:28,2024-05-17 05:03:37,0,"50.205.107.46",100,489,1,2024-05-17 05:03:37,"R_7mIsKlxbxgnI9PP","","","","","42.2743","-71.0972","anonymous","EN",4,4,3,2,5,4,1,4,1,70,80,1,3,2,"",1,"",1,4,7,4,45,4,"3",6,2,"",7,7,7,7,6,6,4,6,6,4,2,6,5,2,"2","2","0","02067"
2024-05-17 04:57:28,2024-05-17 05:03:42,0,"72.230.166.166",100,374,1,2024-05-17 05:03:43,"R_1dipYePYKeq64TF","","","","","43.2314","-77.309","anonymous","EN",4,4,3,2,5,4,2,5,2,210,199,1,2,2,"",1,"",14,1,1,14,118,3,"10",3,3,"",6,2,2,2,2,2,2,1,2,5,1,3,5,3,"3","0","0","14527"
2024-05-17 05:00:14,2024-05-17 05:04:04,0,"213.181.225.101",100,230,1,2024-05-17 05:04:05,"R_4A1G0E8FZ4YMvDj","","","","","30.0588","31.2268","anonymous","EN",4,1,NA,NA,2,1,2,4,2,170,31,3,2,1,"",1,"",9,0,3,7,103,3,"2",1,2,"",7,7,7,7,6,7,4,2,4,2,1,3,1,1,"1","0","0","20003"
2024-05-17 04:59:48,2024-05-17 05:05:11,0,"172.59.9.209",100,323,1,2024-05-17 05:05:12,"R_3eY89KydFKoH9LK","","","","","41.7431","-72.6827","anonymous","EN",4,5,3,2,5,4,2,5,1,202,1,1,2,1,"",2,"",9,2,2,12,50,4,"2",2,2,"",6,6,6,7,6,6,6,6,6,5,2,5,4,2,"2","0","1","06360"
2024-05-17 05:01:55,2024-05-17 05:05:36,0,"68.198.245.54",100,221,1,2024-05-17 05:05:37,"R_25yJNJBwcamH1ZF","","","","","40.6462","-73.9559","anonymous","EN",4,1,NA,NA,1,4,1,4,1,75,38,4,2,1,"",1,"",7,0,0,5,75,2,"5",3,3,"",4,4,4,4,4,2,4,4,4,4,2,2,4,1,"1","0","0","11230"
2024-05-17 04:59:30,2024-05-17 05:05:53,0,"72.231.228.220",100,382,1,2024-05-17 05:05:53,"R_2nCRPTIXksoxEUj","","","","","42.9705","-78.7498","anonymous","EN",4,5,3,2,5,4,1,5,3,60,60,1,2,1,"",2,"",7,1,0,7,1,1,"10",3,2,"",7,7,7,7,6,6,1,1,1,3,2,3,2,2,"2","1","0","14225"
2024-05-17 04:54:53,2024-05-17 05:06:02,0,"71.178.163.71",100,669,1,2024-05-17 05:06:03,"R_50NKMKzn8oSL0TX","","","","","39.0851","-77.059","anonymous","EN",4,4,3,3,5,4,1,5,1,51,40,1,4,2,"",2,"",1,5,14,7,100,2,"7",6,2,"",7,7,7,7,7,7,6,7,6,6,2,3,5,2,"1","0","1","20906"
2024-05-17 05:00:47,2024-05-17 05:06:17,0,"24.104.78.194",100,329,1,2024-05-17 05:06:18,"R_1tsYGhTvmkUf9K4","","","","","39.8521","-74.9641","anonymous","EN",4,5,3,2,5,4,2,5,4,62,31,2,2,1,"",1,"",0,0,7,9,19,5,"3",4,1,"",4,6,2,2,2,6,6,1,6,5,1,6,5,2,"1","1","0","08106"
2024-05-17 04:59:44,2024-05-17 05:08:40,0,"172.56.199.195",100,536,1,2024-05-17 05:08:41,"R_2p8OZaquZiZALlF","","","","","42.2903","-71.0798","anonymous","EN",4,3,3,2,5,4,1,5,1,280,0,2,2,2,"",2,"",4,0,5,5,0,4,"2",1,2,"",7,7,7,7,6,7,6,6,6,6,2,6,4,3,"0","0","2","01027"
2024-05-17 05:03:25,2024-05-17 05:10:13,0,"172.56.113.107",100,408,1,2024-05-17 05:10:14,"R_7lGbbDL2WQuYlhf","","","","","41.7965","-71.4304","anonymous","EN",4,5,3,1,5,4,2,4,2,205,0,1,2,2,"",2,"",6,0,2,10,66,3,"6",5,1,"",7,7,7,7,6,4,6,4,6,4,2,5,4,2,"2","1","0","01129"
2024-05-17 05:05:51,2024-05-17 05:12:23,0,"148.75.130.109",100,391,1,2024-05-17 05:12:23,"R_1pEt1dczhrM2sA9","","","","","41.2632","-74.3767","anonymous","EN",4,2,3,1,4,3,3,4,2,113,61,3,1,1,"",1,"",4,1,6,6,0,3,"7",1,2,"",7,6,6,4,7,7,6,6,6,5,2,5,3,2,"2","0","0","10918"
2024-05-17 05:09:22,2024-05-17 05:13:27,0,"207.237.32.32",100,244,1,2024-05-17 05:13:27,"R_2QfBoj7C3IYC5xA","","","","","40.7364","-73.8695","anonymous","EN",4,3,3,4,4,4,2,4,1,53,55,4,2,1,"",1,"",6,0,0,1,51,4,"2",3,3,"",6,4,6,6,6,6,4,4,4,4,1,6,4,1,"2","2","0","11235"
2024-05-17 05:09:08,2024-05-17 05:16:25,0,"71.247.35.233",100,436,1,2024-05-17 05:16:25,"R_1kmHAOuLBf22BhW","","","","","40.7106","-73.3284","anonymous","EN",4,5,3,2,5,4,2,5,1,80,120,3,3,2,"",1,"",0,3,10,4,45,2,"4",3,3,"",7,6,4,6,6,7,2,7,2,5,1,3,5,2,"2","1","0","11704"
2024-05-17 05:10:01,2024-05-17 05:16:31,0,"98.229.68.154",100,390,1,2024-05-17 05:16:32,"R_67rRkeQheNNJOwM","","","","","42.3768","-71.0611","anonymous","EN",4,4,2,3,3,4,3,5,2,206,147,1,2,1,"",1,"",10,3,3,11,114,2,"1",2,2,"",7,6,6,6,6,6,4,6,4,3,2,6,4,1,"2","0","0","02127"
2024-05-17 05:04:59,2024-05-17 05:18:24,0,"50.212.251.138",100,804,1,2024-05-17 05:18:24,"R_3PmBGAACIHo8XUt","","","","","40.3226","-76.4042","anonymous","EN",4,3,3,4,2,4,2,4,3,180,120,3,2,1,"",1,"",10,1,0,8,41,2,"1",2,2,"",7,7,7,7,6,7,6,6,7,3,2,6,2,2,"2","0","0","19709"
2024-05-17 05:12:27,2024-05-17 05:19:44,0,"166.199.148.101",100,436,1,2024-05-17 05:19:44,"R_82mGP62n2SWBKS6","","","","","33.513","-86.7372","anonymous","EN",4,3,3,1,3,3,3,3,2,242,13,2,3,2,"",2,"",14,1,4,6,67,2,"2",3,3,"",6,6,6,6,6,6,6,1,4,4,1,3,2,1,"1","0","2","08611"
2024-05-17 05:12:00,2024-05-17 05:20:32,0,"70.19.95.30",100,511,1,2024-05-17 05:20:32,"R_12lFBKcxknxNNHH","","","","","40.7787","-73.9132","anonymous","EN",4,2,3,2,4,4,1,5,3,300,0,3,2,1,"",2,"",4,7,8,12,4,2,"12",4,2,"",6,4,6,4,4,4,4,6,6,5,2,6,3,1,"2","1","0","11106"
2024-05-17 05:14:07,2024-05-17 05:20:40,0,"67.243.215.204",100,392,1,2024-05-17 05:20:40,"R_138zmydtNXpjHWU","","","","","40.763","-73.9926","anonymous","EN",4,4,3,4,1,1,2,5,2,147,131,3,2,3,"",1,"",6,0,2,4,0,4,"4",4,1,"",7,6,6,6,6,4,4,2,6,4,2,5,6,2,"2","2","0","11358"
2024-05-17 04:54:10,2024-05-17 05:20:58,0,"108.30.119.116",100,1608,1,2024-05-17 05:20:59,"R_38dNauEAQYGHGtb","","","","","40.782","-73.9953","anonymous","EN",4,1,NA,NA,5,1,2,5,1,58,0,1,2,1,"",1,"",9,0,0,6,0,4,"7",3,3,"",7,7,7,7,7,7,7,6,4,5,2,5,5,1,"2","2","0","10011"
2024-05-17 05:17:20,2024-05-17 05:22:13,0,"74.68.106.5",100,293,1,2024-05-17 05:22:14,"R_8hV6HLrVa5b9F8B","","","","","40.7652","-73.9588","anonymous","EN",4,1,NA,NA,1,4,2,4,1,45,0,1,2,1,"",1,"",0,3,14,11,0,3,"2",2,2,"",7,7,7,7,6,7,4,6,2,2,2,3,1,1,"2","0","0","10065"
2024-05-17 05:19:03,2024-05-17 05:25:02,0,"73.135.203.68",100,359,1,2024-05-17 05:25:03,"R_1LYCKV2nNZM8Sa3","","","","","39.3974","-76.4495","anonymous","EN",4,5,3,1,5,4,1,5,4,236,138,1,2,2,"",1,"",10,0,2,4,68,2,"8",5,3,"",6,4,6,6,6,6,6,1,4,5,1,5,4,2,"3","1","0","21236"
